Year,Age,Female,Male,Total
1956,0,0.037714,0.044062,0.040968
1956,1,0.005194,0.005467,0.005334
1956,2,0.004012,0.004389,0.004205
1956,3,0.003196,0.003368,0.003284
1956,4,0.002504,0.002661,0.002584
1956,5,0.001758,0.002006,0.001885
1956,6,0.001292,0.001596,0.001447
1956,7,0.00089,0.00126,0.001079
1956,8,0.000732,0.000995,0.000866
1956,9,0.000659,0.000873,0.000768
1956,10,0.000613,0.000788,0.000702
1956,11,0.000493,0.000673,0.000584
1956,12,0.000547,0.000641,0.000594
1956,13,0.000564,0.000661,0.000613
1956,14,0.000575,0.000751,0.000664
1956,15,0.000669,0.000865,0.000768
1956,16,0.000862,0.001089,0.000976
1956,17,0.000974,0.001329,0.001152
1956,18,0.001173,0.001656,0.001415
1956,19,0.001434,0.002134,0.001785
1956,20,0.001538,0.002273,0.001906
1956,21,0.00179,0.002567,0.002178
1956,22,0.001788,0.002637,0.002212
1956,23,0.00201,0.002718,0.002364
1956,24,0.002004,0.002855,0.002429
1956,25,0.002026,0.002667,0.002346
1956,26,0.002077,0.002628,0.002352
1956,27,0.002,0.002631,0.002315
1956,28,0.002179,0.002705,0.002441
1956,29,0.002181,0.002896,0.002535
1956,30,0.002383,0.002623,0.0025
1956,31,0.002294,0.002612,0.002447
1956,32,0.002479,0.002953,0.002699
1956,33,0.002517,0.002927,0.0027
1956,34,0.00272,0.003011,0.002848
1956,35,0.002655,0.003206,0.002896
1956,36,0.002782,0.003455,0.00308
1956,37,0.002827,0.003485,0.003123
1956,38,0.002978,0.003439,0.003187
1956,39,0.003102,0.004021,0.003523
1956,40,0.003152,0.00403,0.003558
1956,41,0.003571,0.00443,0.003971
1956,42,0.003558,0.004634,0.004062
1956,43,0.00389,0.004857,0.004343
1956,44,0.004125,0.005432,0.00474
1956,45,0.00444,0.006185,0.005268
1956,46,0.004873,0.006628,0.005714
1956,47,0.005225,0.007249,0.006203
1956,48,0.005569,0.007621,0.006571
1956,49,0.005907,0.008342,0.00711
1956,50,0.006845,0.009408,0.008119
1956,51,0.007242,0.0103,0.008765
1956,52,0.007668,0.011264,0.009467
1956,53,0.008361,0.012826,0.010595
1956,54,0.008932,0.013569,0.011254
1956,55,0.009577,0.014745,0.012168
1956,56,0.010358,0.015658,0.013018
1956,57,0.011168,0.01739,0.014289
1956,58,0.013652,0.020483,0.017066
1956,59,0.013232,0.021458,0.017326
1956,60,0.015136,0.023511,0.019284
1956,61,0.016202,0.025832,0.020962
1956,62,0.017545,0.028747,0.023059
1956,63,0.020067,0.03131,0.025554
1956,64,0.02203,0.034257,0.027946
1956,65,0.023646,0.036864,0.029968
1956,66,0.026632,0.042583,0.03417
1956,67,0.030417,0.045134,0.037339
1956,68,0.032607,0.047773,0.039657
1956,69,0.039077,0.056666,0.047069
1956,70,0.041334,0.061559,0.050336
1956,71,0.047147,0.067935,0.056215
1956,72,0.051735,0.075205,0.061735
1956,73,0.056379,0.081639,0.066908
1956,74,0.063614,0.09055,0.074702
1956,75,0.070349,0.099813,0.082304
1956,76,0.076686,0.10623,0.08843
1956,77,0.086784,0.116478,0.098385
1956,78,0.092879,0.128109,0.106333
1956,79,0.10468,0.139452,0.117653
1956,80,0.118239,0.152029,0.130684
1956,81,0.12805,0.165695,0.141574
1956,82,0.139889,0.178045,0.153238
1956,83,0.156031,0.195996,0.169813
1956,84,0.17602,0.216166,0.18959
1956,85,0.180038,0.218488,0.192529
1956,86,0.200695,0.248837,0.215755
1956,87,0.21953,0.26787,0.234234
1956,88,0.249647,0.304261,0.265709
1956,89,0.270293,0.336429,0.288955
1956,90,0.290643,0.326046,0.300226
1957,0,0.0361,0.042945,0.039609
1957,1,0.005114,0.005454,0.005288
1957,2,0.003635,0.003995,0.003819
1957,3,0.002928,0.003081,0.003006
1957,4,0.002226,0.002425,0.002328
1957,5,0.001757,0.001962,0.001862
1957,6,0.001226,0.00145,0.00134
1957,7,0.00091,0.001182,0.001049
1957,8,0.000724,0.000996,0.000863
1957,9,0.000649,0.000865,0.000759
1957,10,0.000599,0.000753,0.000677
1957,11,0.000527,0.000605,0.000567
1957,12,0.000591,0.000687,0.000639
1957,13,0.000613,0.00071,0.000662
1957,14,0.000633,0.000762,0.000698
1957,15,0.000693,0.000857,0.000776
1957,16,0.000897,0.001232,0.001066
1957,17,0.000987,0.001386,0.001187
1957,18,0.001204,0.001686,0.001445
1957,19,0.001413,0.002101,0.001757
1957,20,0.00159,0.002244,0.001917
1957,21,0.001606,0.002276,0.001941
1957,22,0.001872,0.002583,0.002227
1957,23,0.001937,0.002732,0.002334
1957,24,0.002032,0.002827,0.002428
1957,25,0.002034,0.002684,0.002359
1957,26,0.001981,0.002561,0.002271
1957,27,0.002084,0.002583,0.002333
1957,28,0.002105,0.002593,0.002348
1957,29,0.002278,0.002679,0.002478
1957,30,0.00238,0.002615,0.002496
1957,31,0.002255,0.00269,0.002468
1957,32,0.00241,0.002839,0.002616
1957,33,0.002535,0.002861,0.002686
1957,34,0.002659,0.003156,0.002881
1957,35,0.002632,0.003205,0.002883
1957,36,0.002857,0.003212,0.003012
1957,37,0.002948,0.003367,0.003134
1957,38,0.003029,0.003487,0.003235
1957,39,0.003107,0.003737,0.003393
1957,40,0.003274,0.003937,0.003578
1957,41,0.00346,0.0043,0.003848
1957,42,0.003826,0.004666,0.004217
1957,43,0.003827,0.004888,0.004324
1957,44,0.004056,0.005439,0.004704
1957,45,0.004401,0.006235,0.005263
1957,46,0.00495,0.006493,0.005682
1957,47,0.005049,0.007196,0.006078
1957,48,0.005711,0.00776,0.0067
1957,49,0.006195,0.008828,0.007479
1957,50,0.006585,0.009434,0.007991
1957,51,0.007124,0.010457,0.008778
1957,52,0.00778,0.011469,0.009614
1957,53,0.008304,0.012518,0.010409
1957,54,0.008865,0.01395,0.011404
1957,55,0.009845,0.01545,0.012644
1957,56,0.010517,0.0169,0.013707
1957,57,0.011253,0.017724,0.014489
1957,58,0.012886,0.021066,0.016975
1957,59,0.013458,0.022982,0.018199
1957,60,0.014465,0.024195,0.019285
1957,61,0.016453,0.027001,0.021653
1957,62,0.018249,0.029825,0.023941
1957,63,0.020255,0.032541,0.026268
1957,64,0.022305,0.035616,0.028762
1957,65,0.024538,0.03908,0.031527
1957,66,0.026699,0.042422,0.034159
1957,67,0.030581,0.048045,0.038764
1957,68,0.034633,0.053545,0.043449
1957,69,0.037667,0.056947,0.04654
1957,70,0.044846,0.068027,0.055265
1957,71,0.047395,0.072117,0.058262
1957,72,0.054187,0.080168,0.065371
1957,73,0.059643,0.086218,0.0708
1957,74,0.066647,0.094016,0.077887
1957,75,0.074309,0.106346,0.087277
1957,76,0.082668,0.115686,0.095812
1957,77,0.087493,0.12314,0.101396
1957,78,0.101517,0.139842,0.116178
1957,79,0.108252,0.147098,0.122747
1957,80,0.122795,0.165399,0.138415
1957,81,0.137679,0.17622,0.151526
1957,82,0.146292,0.190534,0.161781
1957,83,0.161718,0.207405,0.177238
1957,84,0.183877,0.219774,0.195939
1957,85,0.201457,0.25984,0.220626
1957,86,0.219356,0.259074,0.231854
1957,87,0.238591,0.286432,0.253067
1957,88,0.261515,0.313447,0.276756
1957,89,0.284441,0.323368,0.295444
1957,90,0.302482,0.378853,0.323177
1958,0,0.033228,0.039487,0.036434
1958,1,0.004127,0.004466,0.004301
1958,2,0.003044,0.003294,0.003172
1958,3,0.002436,0.00249,0.002464
1958,4,0.001811,0.002148,0.001983
1958,5,0.001446,0.001696,0.001574
1958,6,0.001054,0.001393,0.001227
1958,7,0.000804,0.001069,0.00094
1958,8,0.000601,0.000942,0.000775
1958,9,0.000522,0.000766,0.000646
1958,10,0.000498,0.000709,0.000606
1958,11,0.00047,0.000691,0.000583
1958,12,0.000427,0.000565,0.000497
1958,13,0.000519,0.000644,0.000582
1958,14,0.000489,0.000716,0.000603
1958,15,0.000611,0.000859,0.000736
1958,16,0.000747,0.001031,0.00089
1958,17,0.0009,0.001315,0.001109
1958,18,0.00109,0.001607,0.001349
1958,19,0.00131,0.001794,0.001552
1958,20,0.001422,0.002193,0.001806
1958,21,0.001577,0.002283,0.001929
1958,22,0.001682,0.002305,0.001993
1958,23,0.001764,0.002487,0.002125
1958,24,0.001785,0.002514,0.002148
1958,25,0.001793,0.002581,0.002186
1958,26,0.001811,0.002602,0.002206
1958,27,0.001825,0.002434,0.002129
1958,28,0.001785,0.002371,0.002077
1958,29,0.001992,0.002454,0.002223
1958,30,0.001965,0.002418,0.002191
1958,31,0.001967,0.00248,0.002221
1958,32,0.002098,0.00262,0.002354
1958,33,0.002083,0.002774,0.002415
1958,34,0.002239,0.002818,0.002508
1958,35,0.002325,0.002942,0.002601
1958,36,0.002447,0.003061,0.002716
1958,37,0.002517,0.003087,0.002767
1958,38,0.002628,0.003245,0.002901
1958,39,0.002768,0.003676,0.003176
1958,40,0.003027,0.003686,0.003326
1958,41,0.002981,0.00395,0.003425
1958,42,0.003163,0.004158,0.003623
1958,43,0.003376,0.004676,0.003981
1958,44,0.003691,0.004991,0.004299
1958,45,0.004142,0.005568,0.00481
1958,46,0.004308,0.006141,0.005169
1958,47,0.004816,0.006627,0.005675
1958,48,0.005186,0.007417,0.006254
1958,49,0.005687,0.008114,0.006857
1958,50,0.00616,0.009022,0.007554
1958,51,0.006688,0.009446,0.008047
1958,52,0.006975,0.010945,0.008942
1958,53,0.007726,0.011649,0.009673
1958,54,0.008236,0.012392,0.010307
1958,55,0.009056,0.014081,0.011558
1958,56,0.009744,0.015445,0.012584
1958,57,0.01051,0.01666,0.013573
1958,58,0.011524,0.018955,0.015226
1958,59,0.012107,0.02024,0.016154
1958,60,0.013589,0.022373,0.017941
1958,61,0.014549,0.02393,0.019174
1958,62,0.016521,0.027244,0.02178
1958,63,0.017723,0.029707,0.023583
1958,64,0.019863,0.032263,0.025895
1958,65,0.021678,0.03538,0.028281
1958,66,0.024034,0.038703,0.031032
1958,67,0.02548,0.042276,0.033382
1958,68,0.030153,0.047001,0.037974
1958,69,0.034622,0.052556,0.042899
1958,70,0.037216,0.055824,0.045689
1958,71,0.044636,0.063432,0.052986
1958,72,0.047667,0.069387,0.057094
1958,73,0.053167,0.076874,0.063228
1958,74,0.059055,0.084566,0.069609
1958,75,0.064534,0.090582,0.075065
1958,76,0.072419,0.101533,0.083997
1958,77,0.080991,0.110138,0.09239
1958,78,0.086372,0.116223,0.097783
1958,79,0.097658,0.130174,0.109838
1958,80,0.106941,0.144685,0.120779
1958,81,0.120107,0.154361,0.132363
1958,82,0.128213,0.17201,0.143567
1958,83,0.141617,0.175256,0.15307
1958,84,0.15508,0.191582,0.167155
1958,85,0.167753,0.20278,0.179201
1958,86,0.193375,0.227814,0.204378
1958,87,0.19628,0.240464,0.209772
1958,88,0.217516,0.263819,0.231052
1958,89,0.246121,0.300987,0.261651
1958,90,0.269062,0.306882,0.279389
1959,0,0.030539,0.036934,0.033816
1959,1,0.003972,0.004571,0.004279
1959,2,0.002669,0.003205,0.002943
1959,3,0.002136,0.00246,0.002302
1959,4,0.001678,0.002013,0.00185
1959,5,0.001366,0.001612,0.001492
1959,6,0.001016,0.001325,0.001173
1959,7,0.000835,0.001062,0.000951
1959,8,0.000635,0.00093,0.000786
1959,9,0.000565,0.000867,0.000719
1959,10,0.000538,0.000748,0.000645
1959,11,0.000498,0.000637,0.000569
1959,12,0.000487,0.000645,0.000568
1959,13,0.00044,0.000625,0.000534
1959,14,0.000508,0.000666,0.000588
1959,15,0.000583,0.000859,0.000722
1959,16,0.000684,0.001036,0.000861
1959,17,0.000834,0.001229,0.001033
1959,18,0.00102,0.001537,0.001279
1959,19,0.001235,0.001776,0.001505
1959,20,0.001211,0.001956,0.001582
1959,21,0.001406,0.002111,0.001756
1959,22,0.001468,0.002319,0.001891
1959,23,0.001533,0.002219,0.001874
1959,24,0.001659,0.002487,0.002072
1959,25,0.001583,0.002412,0.001996
1959,26,0.001705,0.002302,0.002003
1959,27,0.00176,0.002449,0.002104
1959,28,0.001738,0.002312,0.002025
1959,29,0.001859,0.002405,0.002132
1959,30,0.00184,0.002427,0.002133
1959,31,0.001966,0.002514,0.00224
1959,32,0.00198,0.002479,0.002228
1959,33,0.002107,0.002585,0.002341
1959,34,0.002196,0.002777,0.002475
1959,35,0.002275,0.002773,0.002507
1959,36,0.002318,0.002998,0.002622
1959,37,0.002496,0.002985,0.00271
1959,38,0.002461,0.003111,0.002746
1959,39,0.002669,0.003557,0.003062
1959,40,0.002859,0.00338,0.003093
1959,41,0.003096,0.003732,0.003384
1959,42,0.003049,0.004087,0.003524
1959,43,0.003386,0.004661,0.003975
1959,44,0.00368,0.00493,0.004262
1959,45,0.00383,0.005392,0.00456
1959,46,0.004143,0.005726,0.004884
1959,47,0.004425,0.00649,0.005394
1959,48,0.004993,0.007021,0.005954
1959,49,0.005466,0.007739,0.006553
1959,50,0.005799,0.008443,0.007072
1959,51,0.006464,0.009219,0.007804
1959,52,0.00684,0.009888,0.00834
1959,53,0.007764,0.011457,0.009591
1959,54,0.008111,0.012973,0.010519
1959,55,0.008592,0.013831,0.011197
1959,56,0.009323,0.015202,0.012243
1959,57,0.010344,0.017,0.01365
1959,58,0.011607,0.019105,0.015328
1959,59,0.012072,0.019934,0.015972
1959,60,0.013093,0.021155,0.017087
1959,61,0.014686,0.024187,0.019373
1959,62,0.015161,0.026066,0.020511
1959,63,0.017645,0.028867,0.023117
1959,64,0.019563,0.032149,0.025681
1959,65,0.021329,0.034274,0.027587
1959,66,0.024252,0.038761,0.031194
1959,67,0.027027,0.042825,0.034505
1959,68,0.028788,0.045654,0.036651
1959,69,0.033618,0.051883,0.042018
1959,70,0.03722,0.057364,0.046423
1959,71,0.040953,0.061858,0.05037
1959,72,0.048234,0.071193,0.058314
1959,73,0.051823,0.076832,0.062537
1959,74,0.057846,0.083348,0.068515
1959,75,0.065024,0.091229,0.075707
1959,76,0.071369,0.099396,0.082516
1959,77,0.078412,0.108603,0.090222
1959,78,0.088934,0.124782,0.102691
1959,79,0.095048,0.128883,0.107734
1959,80,0.110042,0.146459,0.123431
1959,81,0.118451,0.157589,0.13247
1959,82,0.132966,0.172527,0.14677
1959,83,0.147286,0.187475,0.161019
1959,84,0.154415,0.20083,0.169821
1959,85,0.171402,0.209999,0.183826
1959,86,0.188208,0.233486,0.202634
1959,87,0.214165,0.258067,0.2278
1959,88,0.219183,0.261487,0.231719
1959,89,0.239224,0.294489,0.254767
1959,90,0.260923,0.310627,0.274495
1960,0,0.028155,0.034437,0.031374
1960,1,0.003418,0.003796,0.003611
1960,2,0.002363,0.002842,0.002608
1960,3,0.001754,0.002206,0.001985
1960,4,0.001469,0.001804,0.00164
1960,5,0.001207,0.001456,0.001334
1960,6,0.000897,0.001157,0.00103
1960,7,0.000662,0.000968,0.000818
1960,8,0.000605,0.000857,0.000733
1960,9,0.000501,0.000726,0.000616
1960,10,0.000441,0.000625,0.000535
1960,11,0.000424,0.000585,0.000506
1960,12,0.000477,0.000548,0.000513
1960,13,0.000417,0.000585,0.000503
1960,14,0.000388,0.000663,0.000528
1960,15,0.000477,0.000809,0.000645
1960,16,0.000624,0.001059,0.000843
1960,17,0.000786,0.001359,0.001074
1960,18,0.000927,0.001549,0.001239
1960,19,0.00113,0.001817,0.001474
1960,20,0.001228,0.00192,0.001573
1960,21,0.001267,0.001997,0.00163
1960,22,0.001427,0.002224,0.001822
1960,23,0.001442,0.002265,0.00185
1960,24,0.001462,0.002308,0.001882
1960,25,0.001518,0.002342,0.001928
1960,26,0.001516,0.002278,0.001895
1960,27,0.001571,0.002342,0.001955
1960,28,0.001669,0.002305,0.001987
1960,29,0.001543,0.002247,0.001896
1960,30,0.001667,0.00222,0.001944
1960,31,0.001674,0.002343,0.002008
1960,32,0.001867,0.002334,0.0021
1960,33,0.001871,0.002436,0.002151
1960,34,0.001967,0.002623,0.002288
1960,35,0.002013,0.002796,0.002389
1960,36,0.002145,0.002874,0.002484
1960,37,0.002285,0.002868,0.002546
1960,38,0.002339,0.003047,0.002649
1960,39,0.002631,0.003585,0.003049
1960,40,0.002737,0.003599,0.003119
1960,41,0.00288,0.003807,0.003297
1960,42,0.002811,0.004088,0.003391
1960,43,0.003112,0.00439,0.003697
1960,44,0.003472,0.004818,0.004094
1960,45,0.003843,0.005035,0.004397
1960,46,0.004133,0.0059,0.004958
1960,47,0.004461,0.006289,0.005316
1960,48,0.004936,0.006817,0.005818
1960,49,0.005379,0.007721,0.006488
1960,50,0.005592,0.008731,0.007091
1960,51,0.006126,0.009184,0.007597
1960,52,0.006668,0.010283,0.008424
1960,53,0.007412,0.011179,0.009263
1960,54,0.007963,0.012609,0.010257
1960,55,0.008524,0.013974,0.011217
1960,56,0.00906,0.015033,0.012022
1960,57,0.009785,0.016983,0.013349
1960,58,0.011308,0.018802,0.015017
1960,59,0.012135,0.019936,0.015992
1960,60,0.013077,0.022296,0.01763
1960,61,0.014138,0.02385,0.018927
1960,62,0.016246,0.026948,0.021499
1960,63,0.016809,0.029281,0.022893
1960,64,0.020353,0.032963,0.026465
1960,65,0.021307,0.036489,0.02864
1960,66,0.024261,0.038811,0.031244
1960,67,0.027139,0.044875,0.03556
1960,68,0.030207,0.047965,0.038539
1960,69,0.032939,0.051828,0.04166
1960,70,0.037285,0.058761,0.047055
1960,71,0.043206,0.066469,0.053711
1960,72,0.047208,0.069564,0.057153
1960,73,0.055432,0.080755,0.066401
1960,74,0.059178,0.086561,0.070737
1960,75,0.067517,0.097677,0.079939
1960,76,0.075226,0.105419,0.087327
1960,77,0.082765,0.116003,0.095753
1960,78,0.093344,0.127493,0.106433
1960,79,0.104137,0.139516,0.117429
1960,80,0.110788,0.150319,0.125327
1960,81,0.127779,0.172174,0.1437
1960,82,0.136551,0.175904,0.150282
1960,83,0.154973,0.198488,0.169747
1960,84,0.169602,0.215791,0.184928
1960,85,0.179723,0.229965,0.195908
1960,86,0.19807,0.242789,0.212006
1960,87,0.217312,0.267452,0.23277
1960,88,0.249651,0.292405,0.262493
1960,89,0.254424,0.301305,0.267864
1960,90,0.292481,0.342815,0.306073
1961,0,0.025746,0.032406,0.02916
1961,1,0.002881,0.003385,0.003139
1961,2,0.002057,0.002333,0.002198
1961,3,0.00156,0.001984,0.001776
1961,4,0.001314,0.001598,0.001459
1961,5,0.001011,0.001328,0.001173
1961,6,0.000705,0.001056,0.000884
1961,7,0.000637,0.000957,0.0008
1961,8,0.000497,0.000831,0.000667
1961,9,0.000479,0.000711,0.000597
1961,10,0.000404,0.000613,0.000511
1961,11,0.000404,0.000569,0.000488
1961,12,0.000359,0.000542,0.000452
1961,13,0.000386,0.000611,0.000501
1961,14,0.000441,0.000628,0.000536
1961,15,0.000467,0.000825,0.000649
1961,16,0.000584,0.001058,0.000823
1961,17,0.000716,0.001321,0.00102
1961,18,0.000859,0.001507,0.001184
1961,19,0.000987,0.001702,0.001344
1961,20,0.001103,0.001888,0.001494
1961,21,0.001163,0.001975,0.001567
1961,22,0.001178,0.002014,0.001592
1961,23,0.001301,0.002101,0.001697
1961,24,0.001315,0.002244,0.001776
1961,25,0.00138,0.002128,0.001752
1961,26,0.001396,0.002153,0.001773
1961,27,0.001431,0.002079,0.001754
1961,28,0.001429,0.002157,0.001792
1961,29,0.001476,0.002237,0.001857
1961,30,0.001536,0.002093,0.001815
1961,31,0.001679,0.002133,0.001906
1961,32,0.001701,0.002341,0.002022
1961,33,0.001709,0.002367,0.002038
1961,34,0.00196,0.002612,0.002284
1961,35,0.001941,0.002712,0.002319
1961,36,0.001933,0.002741,0.002322
1961,37,0.002068,0.002783,0.002401
1961,38,0.002287,0.00301,0.002611
1961,39,0.002365,0.003286,0.002769
1961,40,0.002544,0.003292,0.002872
1961,41,0.002691,0.003727,0.00315
1961,42,0.002792,0.003968,0.00332
1961,43,0.003144,0.004229,0.003637
1961,44,0.003213,0.004911,0.00399
1961,45,0.003579,0.004944,0.004209
1961,46,0.003865,0.005437,0.004595
1961,47,0.004037,0.006321,0.005103
1961,48,0.004423,0.006776,0.005523
1961,49,0.005053,0.007491,0.006196
1961,50,0.005658,0.008063,0.006796
1961,51,0.00583,0.009046,0.007364
1961,52,0.006579,0.009898,0.008173
1961,53,0.00694,0.010733,0.008781
1961,54,0.007446,0.011516,0.009443
1961,55,0.008417,0.013535,0.010939
1961,56,0.008919,0.014871,0.011854
1961,57,0.009497,0.016266,0.012845
1961,58,0.011058,0.018313,0.014639
1961,59,0.011777,0.020229,0.015946
1961,60,0.012658,0.021116,0.016823
1961,61,0.013771,0.02371,0.018658
1961,62,0.014859,0.02539,0.020028
1961,63,0.017379,0.028888,0.023
1961,64,0.018127,0.030899,0.024321
1961,65,0.021508,0.035085,0.028045
1961,66,0.0231,0.037761,0.030133
1961,67,0.025814,0.042544,0.033781
1961,68,0.029833,0.046832,0.037836
1961,69,0.031829,0.050382,0.040454
1961,70,0.035521,0.055071,0.044456
1961,71,0.040931,0.062809,0.050775
1961,72,0.046843,0.069049,0.056751
1961,73,0.050113,0.07528,0.061166
1961,74,0.059556,0.086636,0.071119
1961,75,0.065797,0.09134,0.076414
1961,76,0.073835,0.102378,0.085399
1961,77,0.082353,0.112346,0.094171
1961,78,0.090528,0.126312,0.104237
1961,79,0.100964,0.136305,0.11423
1961,80,0.112832,0.149564,0.126316
1961,81,0.12394,0.160001,0.136874
1961,82,0.1392,0.184528,0.155032
1961,83,0.156927,0.196831,0.170483
1961,84,0.164993,0.210724,0.180043
1961,85,0.182207,0.239237,0.200557
1961,86,0.201748,0.245077,0.21525
1961,87,0.2153,0.267113,0.230929
1961,88,0.239966,0.289985,0.254822
1961,89,0.26866,0.30446,0.279156
1961,90,0.280117,0.319668,0.291117
1962,0,0.024198,0.02977,0.027058
1962,1,0.002701,0.003248,0.002981
1962,2,0.001722,0.001983,0.001855
1962,3,0.00131,0.001601,0.001459
1962,4,0.001095,0.001423,0.001262
1962,5,0.000897,0.001144,0.001023
1962,6,0.00066,0.000911,0.000788
1962,7,0.000515,0.000807,0.000664
1962,8,0.000494,0.000682,0.00059
1962,9,0.000402,0.000598,0.000502
1962,10,0.000375,0.000533,0.000456
1962,11,0.000397,0.000519,0.000459
1962,12,0.000366,0.000526,0.000447
1962,13,0.00038,0.000544,0.000463
1962,14,0.000393,0.000624,0.00051
1962,15,0.000423,0.00073,0.000579
1962,16,0.000442,0.00087,0.000658
1962,17,0.00057,0.001184,0.000879
1962,18,0.000714,0.001327,0.001021
1962,19,0.000816,0.001474,0.001145
1962,20,0.000923,0.001639,0.00128
1962,21,0.001026,0.001763,0.001393
1962,22,0.001134,0.00191,0.001519
1962,23,0.001148,0.001897,0.001519
1962,24,0.001229,0.001924,0.001573
1962,25,0.001243,0.002036,0.001636
1962,26,0.001264,0.001873,0.001567
1962,27,0.001296,0.0021,0.001697
1962,28,0.001327,0.001942,0.001634
1962,29,0.001502,0.002066,0.001784
1962,30,0.001507,0.002039,0.001774
1962,31,0.001488,0.002103,0.001797
1962,32,0.001654,0.002184,0.00192
1962,33,0.001637,0.002295,0.001966
1962,34,0.001729,0.002549,0.002139
1962,35,0.001771,0.002532,0.002149
1962,36,0.001898,0.002561,0.002223
1962,37,0.001945,0.002875,0.002393
1962,38,0.002137,0.003015,0.002545
1962,39,0.002298,0.003167,0.002687
1962,40,0.002383,0.003335,0.002801
1962,41,0.002618,0.003857,0.003161
1962,42,0.00269,0.003783,0.003174
1962,43,0.002924,0.004394,0.003585
1962,44,0.003131,0.004669,0.003829
1962,45,0.003401,0.005211,0.004229
1962,46,0.00368,0.0055,0.00452
1962,47,0.004051,0.006003,0.004957
1962,48,0.004473,0.006547,0.00544
1962,49,0.004873,0.007152,0.005937
1962,50,0.005358,0.007844,0.006523
1962,51,0.00596,0.008766,0.007287
1962,52,0.006585,0.009699,0.00807
1962,53,0.006953,0.010763,0.008782
1962,54,0.007481,0.012212,0.009776
1962,55,0.007755,0.012645,0.010152
1962,56,0.008769,0.014307,0.011493
1962,57,0.00956,0.016583,0.013014
1962,58,0.010743,0.018168,0.014405
1962,59,0.01128,0.020037,0.015589
1962,60,0.01253,0.021889,0.017129
1962,61,0.013719,0.023186,0.018361
1962,62,0.014783,0.025824,0.020189
1962,63,0.01663,0.028614,0.022484
1962,64,0.019276,0.032093,0.025502
1962,65,0.020224,0.034732,0.027217
1962,66,0.023602,0.03891,0.030922
1962,67,0.025728,0.043354,0.034116
1962,68,0.028881,0.047808,0.037815
1962,69,0.032934,0.052452,0.042037
1962,70,0.036829,0.058499,0.046799
1962,71,0.039804,0.062614,0.050115
1962,72,0.046382,0.072284,0.057896
1962,73,0.053996,0.079571,0.065261
1962,74,0.05671,0.085748,0.069281
1962,75,0.069265,0.098048,0.081357
1962,76,0.07513,0.108001,0.088566
1962,77,0.085014,0.121478,0.099519
1962,78,0.092399,0.132405,0.107826
1962,79,0.105059,0.144503,0.119821
1962,80,0.117422,0.157153,0.132008
1962,81,0.130128,0.173727,0.145745
1962,82,0.139792,0.189739,0.157197
1962,83,0.159175,0.214214,0.177818
1962,84,0.171528,0.220959,0.187768
1962,85,0.189815,0.246741,0.207885
1962,86,0.20829,0.257866,0.223671
1962,87,0.228347,0.282286,0.244579
1962,88,0.251085,0.308701,0.267753
1962,89,0.279776,0.322599,0.292095
1962,90,0.305883,0.34634,0.317428
1963,0,0.021167,0.026247,0.023772
1963,1,0.002274,0.002698,0.002491
1963,2,0.001376,0.001813,0.001599
1963,3,0.001092,0.001499,0.0013
1963,4,0.000905,0.001263,0.001088
1963,5,0.000775,0.001126,0.000954
1963,6,0.000588,0.000868,0.000731
1963,7,0.000473,0.000748,0.000613
1963,8,0.000373,0.000668,0.000524
1963,9,0.000343,0.000587,0.000468
1963,10,0.000291,0.000538,0.000416
1963,11,0.000322,0.000466,0.000395
1963,12,0.000311,0.000467,0.00039
1963,13,0.000301,0.000509,0.000407
1963,14,0.00032,0.000563,0.000443
1963,15,0.000392,0.000663,0.000529
1963,16,0.000444,0.00088,0.000665
1963,17,0.000547,0.001038,0.000794
1963,18,0.000639,0.001159,0.000899
1963,19,0.000709,0.001441,0.001074
1963,20,0.000832,0.001569,0.0012
1963,21,0.000893,0.001541,0.001216
1963,22,0.000968,0.001743,0.001353
1963,23,0.001048,0.001715,0.001379
1963,24,0.001095,0.001792,0.001441
1963,25,0.001133,0.001841,0.001484
1963,26,0.001105,0.0018,0.00145
1963,27,0.001167,0.001817,0.001491
1963,28,0.001212,0.001808,0.001509
1963,29,0.001295,0.002064,0.001679
1963,30,0.001277,0.001953,0.001615
1963,31,0.001326,0.002075,0.001702
1963,32,0.001396,0.002074,0.001737
1963,33,0.001462,0.002245,0.001855
1963,34,0.001606,0.002355,0.001982
1963,35,0.001645,0.002515,0.00208
1963,36,0.001702,0.002486,0.002092
1963,37,0.00204,0.002885,0.002454
1963,38,0.00196,0.002952,0.002437
1963,39,0.002056,0.00322,0.002598
1963,40,0.002254,0.003291,0.002718
1963,41,0.002448,0.003519,0.002918
1963,42,0.002705,0.003887,0.003223
1963,43,0.002636,0.003984,0.003233
1963,44,0.002978,0.004767,0.003782
1963,45,0.003262,0.004893,0.004002
1963,46,0.003416,0.005203,0.004233
1963,47,0.003952,0.00587,0.004836
1963,48,0.004265,0.006317,0.005217
1963,49,0.004652,0.007144,0.005813
1963,50,0.00501,0.007409,0.00613
1963,51,0.00549,0.008402,0.006853
1963,52,0.005794,0.009205,0.007405
1963,53,0.006387,0.010345,0.008273
1963,54,0.007054,0.011291,0.009086
1963,55,0.007499,0.01255,0.009947
1963,56,0.007915,0.013296,0.010548
1963,57,0.008854,0.015216,0.011976
1963,58,0.010541,0.017382,0.013897
1963,59,0.010719,0.018819,0.014702
1963,60,0.011439,0.020724,0.015991
1963,61,0.012834,0.022746,0.017685
